accommodationId,coordinates.latitude,coordinates.longitude,details.name,details.stars,details.address.first,details.address.last,title
15497841,41.68244934082031,12.508277893066406,Hotel President Pomezia,4,"Via Dei Castelli Romani 77,","00040 Pomezia, RM, Italia",hotel 4*
15527667,41.66899871826172,12.493488311767578,Enea Hotel Pomezia,4,"Via del Mare 83,","00040 Pomezia, RM, Italia",hotel 4*
16414292,41.66848373413086,12.489004135131836,Simon Hotel,4,"Via Calvi  9,","00040 Pomezia, RM, Italia",hotel 4*
2231151,46.18129348754883,9.657898902893066,Albergo Ristorante Innocenti,2,"Via Gaggio 1,","23011 Ardenno, SO, Italia",hotel 2*
1997887,46.15376281738281,9.548974990844728,Albergo Ristorante Baraglia,2,"Via Bondo 8,","23010 Mello, SO, Italia",hotel 2*
1733258,46.130916595458984,9.566656112670898,Hotel Trieste,3,"Via San Rocco 3,","23017 Morbegno, SO, Italia",hotel 3*
88686560,46.10606002807617,9.679447174072266,Albergo Vallunga,3,"12 Via Roma,","23010 Tartano, SO, Italy",hotel 3*
93057560,46.13434219360352,9.57845687866211,La Ruota,3,"180 Viale Stelvio,","23017 Morbegno, SO, Italia",hotel 3*
1812261,46.164920806884766,9.676508903503418,La Brace,3,"Via Piani 1,","23010 Forcola, SO, Italia",hotel 3*
25955863,46.133914947509766,9.561302185058594,Hotel Rezia Valtellina,3,"33 Via Statale,","23013 Cosio Valtellino, SO, Italia",hotel 3*
27248951,45.89000701904297,9.945154190063477,Albergo Antica Locanda,3,"Piazza Uccelli 3,","24023 Clusone, BG, Italia",hotel 3*
1904252,45.89042282104492,9.945585250854492,Hotel Ambra,0,"Via Lattanzio Querena 22,","24023 Clusone, BG, Italia",hotel
2569986,45.88960266113281,9.943821907043455,Albergo Della Posta,0,"via Mazzini n°18,","24023 Clusone, BG, Italia",hotel
1911999,46.02143859863281,9.957736015319824,Albergo Morandi,0,"Via Dante 19,","24020 Valbondione, BG, Italia",hotel
1763036,45.891326904296875,10.009302139282228,Albergo Betulla,2,"108 Piazza Pozzo,","24020 Onore, BG, Italia",hotel 2*
82426502,45.88815689086914,9.95970630645752,Collina Luxury Relais,5,"2 Via Collina Verde,","24023 Clusone, BG, Italia",hotel 5*
1428004,45.07627868652344,9.302119255065918,Hotel Italia,4,"Via Giuseppe Mazzini 4,","27049 Stradella, PV, Italia",hotel 4*
16394026,45.08430099487305,9.2565336227417,Hotel Don Carlo,4,"Strada Statale Bronese 617, n.37,","27043 Broni, PV, Italia",hotel 4*
75063413,45.55546569824219,9.0759429931640625,Moon Palace Hotel,0,"16 Viale dei Platani,","20044 Arese, MI, Italia",hotel
95340618,45.55630874633789,9.075403213500977,Moon Palace Hotel,0,"Viale dei Platani 16,","20044 Arese, MI, Italia",hotel
15550055,45.52496337890625,9.044028282165527,Hotel Esperia,3,"Piazza Della Libertà 2,","20017 Rho, MI, Italia",hotel 3*
1085929,45.58580780029297,9.159704208374023,Hotel Residence Aurora,3,"Via San Martino 24,","20037 Paderno Dugnano, MI, Italia",hotel 3*
14573425,45.57310104370117,9.06029987335205,Virginia Palace Hotel,4,"Via Montenero 127,","20024 Garbagnate Milanese, MI, Italia",hotel 4*
113753,45.55784225463867,8.947806358337402,Hotel Del Riale,4,"Via San Giuseppe 1,","20015 Parabiago, MI, Italia",hotel 4*
1864182,45.51108932495117,9.077767372131348,Hotel Embassy,3,"Via Papa Giovanni XXIII 15,","20016 Pero, MI, Italia",hotel 3*
16340041,45.51236343383789,9.178598403930664,Eco Hotel Milano & Bioriso Restaurant,3,"Via Vittorio Scialoia 3, Municipio 9,","20161 Milano, MI, Italia",hotel 3*
1476164,45.62807083129883,9.080087661743164,Osteria San Giuseppe,0,"Via Primo Maggio 1,","20816 Ceriano Laghetto, MB, Italia",hotel
16449498,45.48025131225586,9.12364387512207,B&b Hotel Milano San Siro,0,"Via Achille 4, Municipio 7,","20151 Milano, MI, Italia",hotel
15527440,45.491424560546875,9.166977882385254,Hotel Bogart,2,"Via Principe Eugenio, 45, Municipio 8,","20155 Milano, MI, Italia",hotel 2*
16401654,45.551231384277344,9.090628623962402,Hotel La Torretta,3,"Via Trento 111,","20021 Bollate, MI, Italia",hotel 3*
73952232,45.62255096435547,9.036477088928224,Hotel Cyrano,4,"Via IV Novembre 11/13,","21047 Saronno, VA, Italia",hotel 4*
1496713,45.51050567626953,9.174603462219238,Acca Palace Aa Hotels,4,"Via Giovanni Nicotera 9, Municipio 9,","20161 Milano, MI, Italia",hotel 4*
23398837,45.502220153808594,9.138440132141112,Hotel Oregon,1,"Viale Carlo Espinasse, 125, Municipio 8,","20156 Milano, MI, Italia",hotel 1*
12974459,45.6126594543457,9.01934814453125,Hotel Mealba,4,"Viale Europa 61,","21047 Saronno, VA, Italia",hotel 4*
15549200,45.51057052612305,9.013407707214355,Monica Hotel Fiera,4,"Via Olivetti 1,","20010 Pregnana Milanese, MI, Italia",hotel 4*
15554267,45.534881591796875,9.124547958374023,Domina Milano Fiera,4,"Via Don Orione 20,","20026 Novate Milanese, MI, Italia",hotel 4*
16315208,45.580528259277344,9.17283821105957,Best Western Mirage Hotel Fiera,4,"Via Valassina 95,","20037 Paderno Dugnano, MI, Italia",hotel 4*
15548884,45.49451446533203,9.021928787231444,Living Hotel Milano,4,"Via Matteotti 18,","20007 Cornaredo, MI, Italia",hotel 4*
1233550,45.475242614746094,9.144853591918944,Hotel Le Querce,2,"Via Jacopo Della Quercia 6, Municipio 7,","20149 Milano, MI, Italia",hotel 2*
16797347,45.563045501708984,9.03075122833252,Ibis Milano Fiera,4,"Via Pirelli 4,","20020 Lainate, MI, Italia",hotel 4*
16431954,45.63138961791992,9.111352920532228,Groane Hotel Residence,3,"Via Marconato,","20811 Cesano Maderno, MB, Italia",hotel 3*
1484045,45.490726470947266,9.0437650680542,7motel - Settimotel,3,"Strada Statale 11 - Km 130/776,","20019 Settimo Milanese, MI, Italia",hotel 3*
16440956,45.57222366333008,8.960192680358887,Expo Hotel Milan,3,"Via Achille Grandi 4,","20015 Parabiago, MI, Italia",hotel 3*
15549215,45.51725006103515,9.076337814331056,Nh Milano Fiera,4,"Viale Degli Alberghi,","20017 Rho, MI, Italia",hotel 4*
15527436,45.49357223510742,9.14437484741211,Hotel Accursio,3,"Viale Certosa 88, Municipio 8,","20156 Milano, MI, Italia",hotel 3*
16936771,45.57520294189453,8.95333194732666,As Hotel Sempione Fiera,4,"S.S. Del Sempione, 320,","20028 San Vittore Olona, MI, Italia",hotel 4*
15527444,45.49153900146485,9.166876792907717,Hotel Bogart 2,3,"Via Aosta 2, Municipio 8,","20155 Milano, MI, Italia",hotel 3*
148896,45.60506439208984,9.139241218566896,As Hotel Limbiate Fiera,4,"Corso Como 52,","20812 Limbiate, MB, Italia",hotel 4*
15527467,45.49482727050781,9.141489028930664,Hotel Raffaello,4,"Viale Certosa, 108, Municipio 8,","20156 Milano, MI, Italia",hotel 4*
15494931,45.49471282958984,9.141768455505373,Hotel Mirage Sure Hotel Collection By Best Western,4,"Viale Certosa 104/106, Municipio 8,","20156 Milano, MI, Italia",hotel 4*
174242,45.52968978881836,9.04568576812744,Europa Fiera Rho,3,"Corso Europa 149,","20017 Rho, MI, Italia",hotel 3*
15548535,45.52403259277344,9.037590980529783,Italiana Hotels Milan Rho Fair,4,"Via Alessandro Volta S/N,","20017 Rho, MI, Italia",hotel 4*
16312445,45.53577423095703,9.197365760803224,Neo Hotel,4,"Via XXV Aprile 49/51,","20091 Bresso, MI, Italia",hotel 4*
13169333,45.54962921142578,9.10964012145996,29 Cav Apartments,0,"Vicolo Pontida 8,","20021 Bollate, MI, Italia",hotel
16313218,45.498878479003906,9.166007041931152,Hotel Sunflower,4,"Piazzale Lugano 10, Municipio 9,","20158 Milano, MI, Italia",hotel 4*
2431869,45.63103485107422,9.02400016784668,Hotel Firenze,3,"Via Leone Tolstoj 23,","21047 Saronno, VA, Italia",hotel 3*
27206907,45.57111740112305,9.027463912963867,Locanda Al 5,0,"Largo Vittorio Veneto 5,","20020 Lainate, MI, Italia",hotel
15478507,45.52009963989258,9.192285537719728,B&b Hotel Milano Ornato,3,"Via Luigi Ornato 64, Municipio 9,","20162 Milano, MI, Italia",hotel 3*
11232,45.54432678222656,9.062507629394531,Hotel Fiera Rho,3,"Via Ariosto 29,","20017 Rho, MI, Italia",hotel 3*
16749715,45.622291564941406,9.017087936401367,Hotel Della Rotonda,4,"Via Novara 53,","21047 Saronno, VA, Italia",hotel 4*
16444308,45.532379150390625,9.1711273193359375,Hotel Da Vinci,4,"Via Senigallia 6, Municipio 9,","20161 Milano, MI, Italia",hotel 4*
82666682,45.529541015625,9.05709743499756,Anjoy & Bleev Rooms A&b Rooms,0,"Via PACE 85, MI,","20017 Rho, MI, Italia",hotel
35891129,45.50603866577149,9.13594913482666,Hotel Amico,1,"Via Varesina 214, Municipio 8,","20157 Milano, MI, Italia",hotel 1*
1464709,45.50404739379883,9.10548210144043,Hotel Bonola,2,"Via Torrazza 15, Municipio 8,","20151 Milano, MI, Italia",hotel 2*
15548846,45.59263229370117,9.173768997192385,"Hotel King, By R Collection Hotels",4,"Via Varese 5,","20814 Varedo, MB, Italia",hotel 4*
1234741,45.51163864135742,9.175128936767578,Hotel Salus,1,"Via Pellegrino Rossi 59, Municipio 9,","20161 Milano, MI, Italia",hotel 1*
16440981,45.51057052612305,9.17599391937256,Igiban Hotel,3,"Via Pellegrino Rossi 45, Municipio 9,","20161 Milano, MI, Italia",hotel 3*
1368059,45.502559661865234,9.161776542663574,Hotel Valganna,3,"Via Giovanni Battista Vare' 32, Municipio 9,","20158 Milano, MI, Italia",hotel 3*
15583982,45.5656852722168,9.029641151428224,Golf Hotel,4,"Via Manzoni 45,","20020 Lainate, MI, Italia",hotel 4*
1561148,45.52326202392578,9.120787620544434,Hotel Forum,3,"Via Fiume 7,","20021 Baranzate, MI, Italia",hotel 3*
94162517,45.54401397705078,9.126107215881348,Hotel Bulà,4,"Via Caduti Bollatesi, 38 angolo XI Febbraio,","20021 Bollate, MI, Italia",hotel 4*
189743,45.48566055297851,9.161141395568848,Piccolo Hotel,3,"Via Piero Della Francesca 60, Municipio 8,","20154 Milano, MI, Italia",hotel 3*
16398998,45.53421401977539,9.105731964111328,Phi Hotel Milano,4,"Via Falzarego 1,","20021 Baranzate, MI, Italia",hotel 4*
1366865,45.51155471801758,9.124105453491213,"Voco Milan-fiere, An Ihg Hotel",4,"Via Giorgio Stephenson 55, Municipio 8,","20157 Milano, MI, Italia",hotel 4*
1178663,45.48258972167969,9.091055870056152,Hotel San Siro Fiera,2,"Via Novara 371, Municipio 7,","20153 Milano, MI, Italia",hotel 2*
16379951,45.514610290527344,9.116866111755373,Klima Hotel Milano Fiere,4,"Via Venezia Giulia 8, Municipio 8,","20157 Milano, MI, Italia",hotel 4*
15546732,45.50055313110352,9.13816261291504,Doubletree By Hilton Milan,4,"Via Ludovico Di Breme 77, Municipio 8,","20156 Milano, MI, Italia",hotel 4*
16945302,45.497703552246094,9.174397468566896,Hotel Blaise & Francis,4,"Via Enrico Annibale Butti 9, Municipio 9,","20158 Milano, MI, Italia",hotel 4*
15568303,45.51395034790039,9.119134902954102,Best Western Plus The Hub Hotel,4,"Via Privata Polonia 10, Municipio 8,","20157 Milano, MI, Italia",hotel 4*
15556157,45.48577499389648,8.99858570098877,Hotel Ristorante Novara Expo,3,"Via Santa Maria 6,","20010 Bareggio, MI, Italia",hotel 3*
94554745,45.597679138183594,9.145482063293455,Hotel Victoria,3,"Via Como, 7,","20814 Varedo, MB, Italia",hotel 3*
1156490,45.49320983886719,9.143816947937012,Hotel Bel Sit,2,"Via Gallarate 2, Municipio 8,","20151 Milano, MI, Italia",hotel 2*
25577165,45.50547790527344,9.17850399017334,Hotel Brivio,2,"Via Cesare Brivio 33, Municipio 9,","20158 Milano, MI, Italia",hotel 2*
93535663,45.53446960449219,9.104530334472656,Phi Hotel Milano,0,"Via Falzarego 1,","20021 Bollate, MI, Italia",hotel
1375707,45.48699951171875,9.031187057495115,Best Western Plus Hotel Le Favaglie,4,"Via Raffaele Merendi 26,","20010 Cornaredo, MI, Italia",hotel 4*
53383538,45.52679443359375,9.042482376098633,Foresteria Rhodense Via Italia,0,NA,NA,hotel
15504199,45.490455627441406,9.152911186218262,Hotel Berlino,3,"Via Giovanni Antonio Plana 33, Municipio 8,","20155 Milano, MI, Italia",hotel 3*
22865065,45.47903060913086,9.102763175964355,Sheraton Milan San Siro,4,"Via Caldera 3, Municipio 7,","20153 Milano, MI, Italia",hotel 4*
56660941,45.48226547241211,9.152639389038086,Nh Collection Milano Citylife,4,"Via Bartolomeo Colleoni 14, Municipio 8,","20149 Milano, MI, Italia",hotel 4*
15479835,45.492042541503906,9.147693634033203,Hotel Morfeo,4,"Viale Certosa 68, Municipio 8,","20155 Milano, MI, Italia",hotel 4*
15475581,45.480228424072266,9.149286270141602,B&b Hotel Milano Portello,4,"Via G. Silva 12, Municipio 8,","20149 Milano, MI, Italia",hotel 4*
1052978,45.48978042602539,9.154789924621582,Hotel Milano Regency,4,"Via G. Arimondi, 12, Municipio 8,","20155 Milano, MI, Italia",hotel 4*
1243841,45.5621452331543,9.027790069580078,Litta Palace Milano,4,"Via Lepetit 1,","20020 Lainate, MI, Italia",hotel 4*
15649620,45.48673629760742,9.157559394836426,Enterprise Hotel Design & Boutique,4,"Corso Sempione 91, Municipio 8,","20149 Milano, MI, Italia",hotel 4*
15494933,45.48479843139648,9.15966510772705,Hotel Nasco,4,"Corso Sempione 69, Municipio 8,","20149 Milano, MI, Italia",hotel 4*
15478672,45.47929763793945,9.145869255065918,Meliá Milano,5,"Via Masaccio 19, Municipio 8,","20149 Milano, MI, Italia",hotel 5*
15520587,45.62251663208008,9.028155326843262,Starhotels Grand Milan,4,"Via Varese 23,","21047 Saronno, VA, Italia",hotel 4*
15553602,45.500221252441406,9.142520904541016,Milan Suite Hotel,4,"Via Varesina 124, Municipio 8,","20156 Milano, MI, Italia",hotel 4*
89696271,45.59504318237305,9.06574821472168,Il Codirosso - Il Castello Che Non C'era,0,"7 Via Monterosso,","20031 Cesate, MI, Italia",hotel
43140239,45.523250579833984,9.042619705200195,Beb Oasi Passion Fiera,0,"Via Magenta 85,","20017 Rho, MI, Italia",hotel
15527434,45.47135162353515,9.0776948928833,Idea Hotel Milano San Siro,4,"Via Gaetano Airaghi 125, Municipio 7,","20153 Milano, MI, Italia",hotel 4*
2087827,43.46171188354492,11.87917137145996,Hotel Cecco,2,"Corso Italia N° 215,","52100 Arezzo, AR, Italia",hotel 2*
25159310,43.462501525878906,11.878539085388184,Hotel L'aretino,3,"83 Via della Madonna del Prato,","52100 Arezzo, AR, Italia",hotel 3*
15526848,43.434085845947266,11.848642349243164,Hotel Le Capanne,3,"Località Il Matto 44/45,","52100 Arezzo, AR, Italia",hotel 3*
1235640,43.4625358581543,11.879273414611816,I Portici Hotel - Residenza D'epoca,4,"Via Roma 18,","52100 Arezzo, AR, Italia",hotel 4*
15526846,43.46289825439453,11.87773895263672,Hotel Continentale,4,"Piazza Guido Monaco 7,","52100 Arezzo, AR, Italia",hotel 4*
15494868,43.47072982788086,11.86470890045166,Hotel Minerva,4,"Via Fiorentina 4,","52100 Arezzo, AR, Italia",hotel 4*
15526850,43.46368789672851,11.878820419311523,Vogue Hotel Arezzo,4,"Guido Monaco 54,","52100 Arezzo, AR, Italia",hotel 4*
50778778,43.4449462890625,11.797921180725098,Hotel Il Gentiluomo,4,"Via Raccordo Autostradale, 1/a,","52100 Arezzo, AR, Italia",hotel 4*
13058023,43.46927261352539,11.853574752807615,Etrusco Arezzo Hotel - Sure Hotel Collection By Best Western,4,"Via A. Fleming 39,","52100 Arezzo, AR, Italia",hotel 4*
13108389,43.47003936767578,11.848310470581056,B&b Hotel Arezzo,3,"Einstein 4,","52100 Arezzo, AR, Italia",hotel 3*
1892328,43.43900680541992,11.778242111206056,Garden Hotel,3,"Loc. Battifolle, 36/B,","52100 Arezzo, AR, Italia",hotel 3*
25637692,43.44499588012695,11.893746376037598,Hotel Ristorante Casa Volpi,3,"Via Simone Martini 29,","52100 Arezzo, AR, Italia",hotel 3*
11066767,43.41121673583984,11.848946571350098,Hotel ∙ 1 Camera Da Letto ∙ 4 Ospiti,0,"Località Il Matto 9/B,","52100 Arezzo, AR, Italia",hotel
56822674,43.47063446044922,11.864476203918455,Hotel Minerva,4,"Via Fiorentina, 4,","52100 Arezzo, AR, Italia",hotel 4*
90426834,43.44498825073242,11.797781944274902,Hotel Il Gentiluomo,4,"Via Raccordo Autostradale - Loc. S.Giuliano 1/A,","52100 Arezzo, AR, Italia",hotel 4*
1123942,43.45112991333008,11.866458892822266,Hotel San Marco,0,"Via Giovanni Verga 4 52100 Arezzo,","52100 Arezzo, AR, Italia",hotel
26189833,43.46961975097656,11.870441436767578,Hotel La Toscana,1,"Via Marco Perennio 56,","52100 Arezzo, AR, Italia",hotel 1*
85702801,43.453731536865234,11.89622974395752,Hotel Arezzo Asc,3,"Via Divisione Garibaldi,","52100 Arezzo, AR, Italia",hotel 3*
81207301,43.45818328857422,11.879331588745115,Two-room Apartment,0,"VIALE MICHELANGELO,","52100 Arezzo, AR, Italia",hotel
93068815,43.45117950439453,11.866419792175291,Hotel San Marco,3,"Via Giovanni Verga 4,","52100 Arezzo, AR, Italia",hotel 3*
2109816,43.404239654541016,11.768625259399414,Albergo La Posta Arezzo,3,"Via Roma 8,","52041 Civitella in Val di Chiana, AR, Italia",hotel 3*
15570649,43.4519157409668,11.866580963134766,Hotel Piero Della Francesca,3,"Via Romana 20 Angolo Via Adigrat 1,","52100 Arezzo, AR, Italia",hotel 3*
15574345,43.34300231933594,11.914101600646973,Hotel Park,4,"Via Umbro Casentinese 88,","52043 Castiglion Fiorentino, AR, Italia",hotel 4*
25592671,43.46452331542969,11.88152313232422,Graziella Patio Hotel,4,"Via Cavour 23,","52100 Arezzo, AR, Italia",hotel 4*
50209530,43.51228332519531,11.85374355316162,Chimera Tuscany Resort,4,"Località Petrognano, 29,","52100 Arezzo, AR, Italia",hotel 4*
42718686,43.70817184448242,12.182148933410645,Agriturismo Pian Di Botta,0,"Via Guido Monaco 13 52032 Badia Tedalda Arezzo,","52032 Badia Tedalda, AR, Italia",hotel
16206607,43.43674850463867,11.77812671661377,A Point Arezzo Park Hotel,4,"Loc. Battifolle 36/T,","52100 Arezzo, AR, Italia",hotel 4*
81207240,43.4587516784668,11.87990379333496,Two-room Apartment For 3 People With Kitchen And Private Bathroom,0,"Viale Michelangelo,","52100 Arezzo, AR, Italia",hotel
83629917,43.46989822387695,11.84885025024414,B&b Hotels - Hotel Arezzo,3,"via Einstein, 4,","52100 Arezzo, AR, Italia",hotel 3*
95884629,43.342926025390625,11.913865089416504,Hotel Park,4,"Via, Umbro Casentinese, 88, 52043 Castiglion Fiorentino, Toscanne, Italie,","Castiglion Fiorentino, AR, Italy",hotel 4*
1176834,43.28839874267578,11.991798400878906,Antica Quercia Verde,0,"Via C.S. San Martino a Bocena 67 52044 Cortona,","52044 Cortona, AR, Italia",hotel
1395067,45.94194030761719,9.128299713134766,Villa Belvedere Como Lake Relais,3,"Via Milano 1,","22010 Argegno, CO, Italia",hotel 3*
25525504,45.94285583496094,9.128117561340332,Hotel Argegno,3,"Via Milano 14,","22010 Argegno, CO, Italia",hotel 3*
26220606,45.94009017944336,9.110753059387209,La Griglia Hotel,3,"Località Sant'anna 1,","22010 Argegno, CO, Italia",hotel 3*
16371962,45.97030258178711,9.077402114868164,Hotel Corte Santa Libera,3,"Via Santa Liberata 19,","22028 Centro Valle Intelvi, CO, Italia",hotel 3*
15548896,45.86037063598633,9.10153579711914,Hotel Posta,3,"Piazza San Rocco 5,","22010 Moltrasio, CO, Italia",hotel 3*
1159515,45.88788604736328,9.142617225646973,La Locanda Del Cantiere,0,"Via Vecchia Regina 91,","22010 Laglio, CO, Italia",hotel
1962774,45.97957229614258,9.055952072143556,Corte Di Pellio,0,"Piazza Xx Settembre Snc,","22020 Alta Valle Intelvi, CO, Italia",hotel
15528213,45.98319625854492,9.225634574890137,Hotel Bazzoni,3,"Via Regina 26,","22017 Tremezzina, CO, Italia",hotel 3*
94140662,45.89022445678711,9.037029266357422,Cà Nani Small Boutique Hotel,0,"Strada per Casima 12,","6875 Castel San Pietro, TI, Svizzera",hotel
2001717,45.92284393310547,9.229921340942385,Albergo La Genzianella,1,"Loc. Monte San Primo 4,","22021 Bellagio, CO, Italia",hotel 1*
27113148,45.88505935668945,9.140183448791504,Hotel Bersagliere,1,"Via Regina Nuova 38,","22010 Laglio, CO, Italia",hotel 1*
62492939,45.96372604370117,9.166777610778809,Musa Lago Di Como,5,"4 Via Sesto Puricelli,","22010 Sala Comacina, CO, Italia",hotel 5*
72537341,45.86054611206055,9.099201202392578,Passalacqua,5,"59 Via Besana,","22010 Moltrasio, CO, Italia",hotel 5*
1669815,44.612396240234375,11.836722373962402,Hotel Villa Reale,3,"Viale Roiti 16/A,","44011 Argenta, FE, Italia",hotel 3*
1085520,44.61739730834961,11.665689468383787,Hotel Mini Palace - Country House,4,"Via Circonvallazione Sud 2,","40062 Molinella, BO, Italia",hotel 4*
1524814,44.547264099121094,8.182679176330566,Albergo Ristorante 'L Bunet,3,"Via Roma 27,","12074 Bergolo, CN, Italia",hotel 3*
2179740,44.57441329956055,8.127632141113281,Ristorante Albergo Da Maurizio,3,"Via Luigi Einaudi 5,","12050 Cravanzana, CN, Italia",hotel 3*
